time,MAC,packet
2025-09-18 12:24:18.996971,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ff:ff:ff:ff:ff:ff src = 00:0c:29:c2:dc:18 type = IPv4 ###[ IP ]### version = 4 ihl = 5 tos = 0x0 len = 45 id = 1 flags = frag = 0 ttl = 1 proto = icmp chksum = 0x377d src = 192.168.0.3 dst = 192.168.0.255 \options \ ###[ ICMP ]### type = 255 code = 0 chksum = 0x79ee unused = 0 ###[ Raw ]### load = b'icmp echo request'
2025-09-18 12:24:19.040070,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ff:ff:ff:ff:ff:ff src = 00:0c:29:c2:dc:18 type = ARP ###[ ARP ]### hwtype = Ethernet (10Mb) ptype = IPv4 hwlen = 6 plen = 4 op = who-has hwsrc = 00:0c:29:c2:dc:18 psrc = 192.168.0.3 hwdst = 00:00:00:00:00:00 pdst = 192.168.0.1
2025-09-18 12:24:19.096367,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:ff3b:8 ###[ ICMPv6 Neighbor Discovery - Neighbor Solicitation ]### type = Neighbor Solicitation code = 0 cksum = 0x24dd res = 0 tgt = fe80::c801:7ff:fe3b:8 ###[ ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ]### type = 1 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.111527,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:c2:dc:18 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xa45 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.147438,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ff:ff:ff:ff:ff:ff src = 00:0c:29:c2:dc:18 type = ARP ###[ ARP ]### hwtype = Ethernet (10Mb) ptype = IPv4 hwlen = 6 plen = 4 op = who-has hwsrc = 00:0c:29:c2:dc:18 psrc = 192.168.0.3 hwdst = 00:00:00:00:00:00 pdst = 192.168.0.1
2025-09-18 12:24:19.187641,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ff:ff:ff:ff:ff:ff src = 00:0c:29:c2:dc:18 type = ARP ###[ ARP ]### hwtype = Ethernet (10Mb) ptype = IPv4 hwlen = 6 plen = 4 op = who-has hwsrc = 00:0c:29:c2:dc:18 psrc = 192.168.0.3 hwdst = 00:00:00:00:00:00 pdst = 192.168.0.254
2025-09-18 12:24:19.228830,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:00:00:00 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:ff00:0 ###[ ICMPv6 Neighbor Discovery - Neighbor Solicitation ]### type = Neighbor Solicitation code = 0 cksum = 0xf364 res = 0 tgt = fe80:: ###[ ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ]### type = 1 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.255898,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:c2:dc:18 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xa45 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.280047,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:ff00:1 ###[ ICMPv6 Neighbor Discovery - Neighbor Solicitation ]### type = Neighbor Solicitation code = 0 cksum = 0xf362 res = 0 tgt = fe80::1 ###[ ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ]### type = 1 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.307542,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:c2:dc:18 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xa45 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.335316,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:00:00:00 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:ff00:0 ###[ ICMPv6 Neighbor Discovery - Neighbor Solicitation ]### type = Neighbor Solicitation code = 0 cksum = 0xd1c3 res = 0 tgt = 2001:a:b:c:: ###[ ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ]### type = 1 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.363733,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:c2:dc:18 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xa45 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.383627,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:ff:00:00:01 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:ff00:1 ###[ ICMPv6 Neighbor Discovery - Neighbor Solicitation ]### type = Neighbor Solicitation code = 0 cksum = 0xd1c1 res = 0 tgt = 2001:a:b:c::1 ###[ ICMPv6 Neighbor Discovery Option - Source Link-Layer Address ]### type = 1 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.423838,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 00:0c:29:c2:dc:18 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xa45 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:19.434518,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ff:ff:ff:ff:ff:ff src = 00:0c:29:c2:dc:18 type = IPv4 ###[ IP ]### version = 4 ihl = 5 tos = 0x0 len = 272 id = 1 flags = frag = 0 ttl = 64 proto = udp chksum = 0x79dd src = 0.0.0.0 dst = 255.255.255.255 \options \ ###[ UDP ]### sport = bootpc dport = bootps len = 252 chksum = 0x76c2 ###[ BOOTP ]### op = BOOTREQUEST htype = Ethernet (10Mb) hlen = 6 hops = 0 xid = 0xae055dd9 secs = 0 flags = B ciaddr = 0.0.0.0 yiaddr = 0.0.0.0 siaddr = 0.0.0.0 giaddr = 0.0.0.0 chaddr = 00:0c:29:c2:dc:18 (+ 10 nul pad) sname = b'' file = b'' options = b'c\x82Sc' (DHCP magic) ###[ DHCP options ]### options = [message-type=discover end]
2025-09-18 12:24:19.492338,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:01:00:02 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 48 nh = UDP hlim = 64 src = fe80::2cc4:e237:ed99:86bb dst = ff02::1:2 ###[ UDP ]### sport = dhcpv6_client dport = dhcpv6_server len = 48 chksum = 0x4b2e ###[ DHCPv6 Solicit Message ]### msgtype = SOLICIT trid = 0xa2fca ###[ DHCP6 Client Identifier Option ]### optcode = CLIENTID optlen = 10 \duid \ |###[ DUID - Based on Link-layer Address ]### | type = Link-layer Address | hwtype = Ethernet (10Mb) | lladdr = 00:0c:29:c2:dc:18 ###[ DHCP6 Elapsed Time Option ]### optcode = ELAPSED_TIME optlen = 2 elapsedtime= 0.00 sec ###[ DHCP6 Identity Association for Non-temporary Addresses Option ]### optcode = IA_NA optlen = 12 iaid = 0xe6b011af T1 = 0 T2 = 0 \ianaopts \
2025-09-18 12:24:19.533294,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 01:00:5e:7f:ff:fa src = 00:0c:29:c2:dc:18 type = IPv4 ###[ IP ]### version = 4 ihl = 5 tos = 0x0 len = 516 id = 1 flags = frag = 0 ttl = 1 proto = udp chksum = 0x743 src = 192.168.0.3 dst = 239.255.255.250 \options \ ###[ UDP ]### sport = 59726 dport = 3702 len = 496 chksum = 0x8b45 ###[ Raw ]### load = b'<?xml version=""1.0"" ?>\n<s:Envelope xmlns:a=""http://schemas.xmlsoap.org/ws/2004/08/addressing"" xmlns:d=""http://schemas.xmlsoap.org/ws/2005/04/discovery"" xmlns:s=""http://www.w3.org/2003/05/soap-envelope"">\n\t<s:Header>\n\t\t<a:Action>http://schemas.xmlsoap.org/ws/2005/04/discovery/Probe</a:Action>\n\t\t<a:MessageID>urn:uuid:5f4b9e94-a591-4152-ad39-ac4e85f746d3</a:MessageID>\n\t\t<a:To>urn:schemas-xmlsoap-org:ws:2005:04:discovery</a:To>\n\t</s:Header>\n\t<s:Body>\n\t\t<d:Probe/>\n\t</s:Body>\n</s:Envelope>\n'"
2025-09-18 12:24:19.579180,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:0c src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 496 nh = UDP hlim = 1 src = 2001:a:b:c:2f3b:681d:45b5:b57b dst = ff02::c ###[ UDP ]### sport = 50042 dport = 3702 len = 496 chksum = 0x8ff8 ###[ Raw ]### load = b'<?xml version=""1.0"" ?>\n<s:Envelope xmlns:a=""http://schemas.xmlsoap.org/ws/2004/08/addressing"" xmlns:d=""http://schemas.xmlsoap.org/ws/2005/04/discovery"" xmlns:s=""http://www.w3.org/2003/05/soap-envelope"">\n\t<s:Header>\n\t\t<a:Action>http://schemas.xmlsoap.org/ws/2005/04/discovery/Probe</a:Action>\n\t\t<a:MessageID>urn:uuid:5249fb86-8f23-4e4b-ba99-56ed182bc80a</a:MessageID>\n\t\t<a:To>urn:schemas-xmlsoap-org:ws:2005:04:discovery</a:To>\n\t</s:Header>\n\t<s:Body>\n\t\t<d:Probe/>\n\t</s:Body>\n</s:Envelope>\n'"
2025-09-18 12:24:19.623458,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = 33:33:00:00:00:0c src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 496 nh = UDP hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::c ###[ UDP ]### sport = 62378 dport = 3702 len = 496 chksum = 0x4a2f ###[ Raw ]### load = b'<?xml version=""1.0"" ?>\n<s:Envelope xmlns:a=""http://schemas.xmlsoap.org/ws/2004/08/addressing"" xmlns:d=""http://schemas.xmlsoap.org/ws/2005/04/discovery"" xmlns:s=""http://www.w3.org/2003/05/soap-envelope"">\n\t<s:Header>\n\t\t<a:Action>http://schemas.xmlsoap.org/ws/2005/04/discovery/Probe</a:Action>\n\t\t<a:MessageID>urn:uuid:98ee1291-8538-4547-bffc-e4e7fa685487</a:MessageID>\n\t\t<a:To>urn:schemas-xmlsoap-org:ws:2005:04:discovery</a:To>\n\t</s:Header>\n\t<s:Body>\n\t\t<d:Probe/>\n\t</s:Body>\n</s:Envelope>\n'"
2025-09-18 12:24:19.682000,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 01:00:5e:00:00:fb src = 00:0c:29:c2:dc:18 type = IPv4 ###[ IP ]### version = 4 ihl = 5 tos = 0x0 len = 74 id = 1 flags = frag = 0 ttl = 1 proto = udp chksum = 0x17fc src = 192.168.0.3 dst = 224.0.0.251 \options \ ###[ UDP ]### sport = 51456 dport = mdns len = 54 chksum = 0x48d8 ###[ DNS ]### id = 0 qr = 0 opcode = QUERY aa = 0 tc = 0 rd = 1 ra = 0 z = 0 ad = 0 cd = 0 rcode = ok qdcount = 1 ancount = 0 nscount = 0 arcount = 0 \qd \ |###[ DNS Question Record ]### | qname = b'_services._dns-sd._udp.local.' | qtype = PTR | unicastresponse= 0 | qclass = IN \an \ \ns \ \ar \
2025-09-18 12:24:19.732584,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:00:00:fb src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 54 nh = UDP hlim = 1 src = 2001:a:b:c:2f3b:681d:45b5:b57b dst = ff02::fb ###[ UDP ]### sport = 55844 dport = mdns len = 54 chksum = 0x26b2 ###[ DNS ]### id = 0 qr = 0 opcode = QUERY aa = 0 tc = 0 rd = 1 ra = 0 z = 0 ad = 0 cd = 0 rcode = ok qdcount = 1 ancount = 0 nscount = 0 arcount = 0 \qd \ |###[ DNS Question Record ]### | qname = b'_services._dns-sd._udp.local.' | qtype = PTR | unicastresponse= 0 | qclass = IN \an \ \ns \ \ar \
2025-09-18 12:24:19.784412,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = 33:33:00:00:00:fb src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 54 nh = UDP hlim = 1 src = fe80::2cc4:e237:ed99:86bb dst = ff02::fb ###[ UDP ]### sport = 60932 dport = mdns len = 54 chksum = 0x43ab ###[ DNS ]### id = 0 qr = 0 opcode = QUERY aa = 0 tc = 0 rd = 1 ra = 0 z = 0 ad = 0 cd = 0 rcode = ok qdcount = 1 ancount = 0 nscount = 0 arcount = 0 \qd \ |###[ DNS Question Record ]### | qname = b'_services._dns-sd._udp.local.' | qtype = PTR | unicastresponse= 0 | qclass = IN \an \ \ns \ \ar \
2025-09-18 12:24:20.314532,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 71094 plen = 32 nh = TCP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2001:67c:1223:3::93e5:ff69 ###[ TCP ]### sport = 54539 dport = https seq = 3177525307 ack = 0 dataofs = 8 reserved = 0 flags = S window = 65535 chksum = 0x6553 urgptr = 0 options = [('MSS', 1440), ('NOP', None), ('WScale', 8), ('NOP', None), ('NOP', None), ('SAckOK', b'')]"
2025-09-18 12:24:20.339388,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 0 plen = 32 nh = ICMPv6 hlim = 255 src = fe80::2cc4:e237:ed99:86bb dst = fe80::c801:7ff:fe3b:8 ###[ ICMPv6 Neighbor Discovery - Neighbor Advertisement ]### type = Neighbor Advertisement code = 0 cksum = 0xbf51 R = 1 S = 1 O = 1 res = 0x0 tgt = fe80::2cc4:e237:ed99:86bb ###[ ICMPv6 Neighbor Discovery Option - Destination Link-Layer Address ]### type = 2 len = 1 lladdr = 00:0c:29:c2:dc:18
2025-09-18 12:24:20.498080,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 734543 plen = 47 nh = UDP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2603:1026:302:3c::2 ###[ UDP ]### sport = 51045 dport = https len = 47 chksum = 0xa639 ###[ Raw ]### load = b""D\x02\x00\x00\x00\x02\x8ao\xc4\xb0?~\xfe\x068'iCaz\x10X\x99\x89\xc7\xc8\xf6\x11\x1b\x071)\xd0\xdd\xbeg\x96\x940"""
2025-09-18 12:24:20.544161,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 734543 plen = 47 nh = UDP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2603:1026:302:3c::2 ###[ UDP ]### sport = 51045 dport = https len = 47 chksum = 0xa9b1 ###[ Raw ]### load = b'M\x02\x00\x00\x00\x02\x8ao\xc4\xb0?~\xfe\x068O,\xab\xda\x17\x98\xa1\x17\x17\xc8 \x05\x89\xd8\xf5\x80\x05[\x0b\x85\x9d0\x1a\xda'"
2025-09-18 12:24:20.622719,00:0c:29:c2:dc:18,"###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 734543 plen = 47 nh = UDP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2603:1026:302:3c::2 ###[ UDP ]### sport = 51045 dport = https len = 47 chksum = 0x7f7f ###[ Raw ]### load = b""_\x02\x00\x00\x00\x02\x8ao\xc4\xb0?~\xfe\x068\xe8\x0cRc\xa2\xe5\xa8AL\x1fU\xac\xf5\x13\xdb\xd9]\xf3x\xc8o\x1d'\xb6"""
2025-09-18 12:24:20.700353,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 734543 plen = 43 nh = UDP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2603:1026:302:3c::2 ###[ UDP ]### sport = 51045 dport = https len = 43 chksum = 0x4402 ###[ Raw ]### load = b'A\x02\x00\x00\x00\x02\x8ao\xc4\xb0?~\xfe\x068\rX\xce\xdb\x047\x03\xb4\xa5\xc3\xf6\xb5\xf0Z\xef\x9c\x81\xe0\x08\xc9'
2025-09-18 12:24:20.761693,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 734543 plen = 47 nh = UDP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2603:1026:302:3c::2 ###[ UDP ]### sport = 51045 dport = https len = 47 chksum = 0x8ab5 ###[ Raw ]### load = b'T\x02\x00\x00\x00\x02\x8ao\xc4\xb0?~\xfe\x0689\xbf\x11$k\xd7^=\xeb\xf7\x12\x89\xf6B\xc0\x7f\x87\xc2\xb1\x01\xa5\x90\x87O'
2025-09-18 12:24:20.808965,00:0c:29:c2:dc:18,###[ Ethernet ]### dst = ca:01:07:3b:00:08 src = 00:0c:29:c2:dc:18 type = IPv6 ###[ IPv6 ]### version = 6 tc = 0 fl = 734543 plen = 43 nh = UDP hlim = 127 src = fe80::cbea:9338:c8bb:5317 dst = 2603:1026:302:3c::2 ###[ UDP ]### sport = 51045 dport = https len = 43 chksum = 0x50cf ###[ Raw ]### load = b'V\x02\x00\x00\x00\x02\x8ao\xc4\xb0?~\xfe\x068\xcfW%\x00w\xba\xe6\xb9\xc6\x80\x9e\x90\xfb\x83\x87\x8e\x04D\xde\xe3'
